energy,sigma
0.485599,0.00684954
0.485623,0.00626237
0.485645,0.00576837
0.485666,0.00531178
0.485688,0.00489406
0.48571,0.00451461
0.485731,0.00417158
0.485748,0.00392829
0.485765,0.00370412
0.485782,0.00349765
0.485799,0.0033075
0.485815,0.00313231
0.485832,0.00297085
0.485849,0.0028219
0.485866,0.00268438
0.485888,0.00252272
0.485909,0.00237635
0.485931,0.00224355
0.485953,0.00212281
0.485974,0.00201278
0.485996,0.00191231
0.486018,0.00182035
0.486039,0.00173602
0.486066,0.00164213
0.486092,0.00155718
0.486119,0.00148009
0.486145,0.00140994
0.486172,0.00134594
0.486211,0.00126015
0.486251,0.00118465
0.486289,0.00112052
0.486327,0.0010632
0.486365,0.00101179
0.486403,0.000965573
0.486453,0.000910731
0.486494,0.000871658
0.486534,0.000836383
0.486588,0.000794496
0.486642,0.000757709
0.486697,0.000724727
0.486753,0.000694887
0.486809,0.000668535
0.486865,0.000645434
0.486944,0.000617846
0.48702,0.000595863
0.487096,0.000577975
0.487159,0.000566147
0.487221,0.000556885
0.487284,0.000550103
0.487346,0.000545827
0.487409,0.000544142
0.487471,0.000545199
0.487534,0.000549225
0.487596,0.000556534
0.487659,0.000567414
0.487714,0.000580377
0.487768,0.000597182
0.487823,0.000618309
0.487864,0.000637405
0.487905,0.000659732
0.487946,0.000685761
0.487987,0.000715936
0.488028,0.000750881
0.488069,0.000791289
0.488109,0.000836759
0.488147,0.000886288
0.488185,0.000942715
0.488223,0.00100683
0.488261,0.00107934
0.488299,0.00116083
0.48833,0.0012337
0.488361,0.00131292
0.488402,0.0014278
0.488443,0.00155147
0.488527,0.00181507
0.488559,0.00190808
0.488591,0.0019907
0.488612,0.00203757
0.488634,0.00207595
0.488658,0.00210736
0.488682,0.00212488
0.488698,0.00212842
0.488716,0.00212424
0.488735,0.00211123
0.488763,0.00207593
0.48879,0.00202349
0.488818,0.0019567
0.488846,0.00187878
0.488887,0.00175095
0.488969,0.00148274
0.48901,0.00135517
0.489051,0.00123687
0.489078,0.00116395
0.489106,0.00109594
0.489133,0.00103283
0.489161,0.00097445
0.489188,0.000920578
0.489215,0.000870942
0.489242,0.00082525
0.48927,0.000783203
0.489297,0.000744506
0.489325,0.000708878
0.489366,0.000660616
0.489407,0.000617849
0.489448,0.000579856
0.489489,0.000546006
0.48953,0.000515757
0.489571,0.00048864
0.489612,0.000464254
0.489653,0.000442254
0.489694,0.000422345
0.489737,0.000403453
0.489783,0.000384851
0.48983,0.00036811
0.489877,0.000353027
0.48994,0.000334908
0.490004,0.000318392
0.49007,0.000303334
0.490137,0.000289963
0.490203,0.000278061
0.490293,0.000263753
0.490378,0.000251949
0.490463,0.000241559
0.490561,0.000231018
0.490658,0.000221686
0.490775,0.000211872
0.490893,0.0002033
0.49101,0.000195763
0.491127,0.000189096
0.491286,0.000181175
0.491445,0.000174309
0.491625,0.000167625
0.491805,0.000161848
0.492041,0.000155451
0.492272,0.000150294
0.492388,0.000147932
0.492619,0.000143908
0.49285,0.000140553
0.493082,0.000137784
0.493313,0.000135544
0.493544,0.000133791
0.493776,0.000132499
0.494065,0.00013151
0.494354,0.000131204
0.494655,0.000131648
0.494932,0.000132828
0.495256,0.000135158
0.495534,0.000138197
0.495719,0.000140803
0.495904,0.000143958
0.496089,0.000147744
0.496181,0.000149851
0.496366,0.000154751
0.496574,0.000161377
0.496713,0.000166567
0.496852,0.000172474
0.496991,0.000179202
0.49713,0.000186878
0.497268,0.000195649
0.497407,0.000205694
0.497546,0.000217219
0.49765,0.000226977
0.497754,0.000237828
0.497858,0.000249909
0.497962,0.000263368
0.498066,0.000278363
0.49817,0.000295061
0.498275,0.00031364
0.498367,0.000331884
0.498454,0.000350461
0.498541,0.00037077
0.498656,0.000400456
0.498772,0.000433108
0.498888,0.000468497
0.499052,0.00052244
0.49926,0.000591353
0.499321,0.000610139
0.499443,0.000643544
0.499529,0.000662792
0.499616,0.000676728
0.499698,0.00068435
0.499771,0.00068627
0.499828,0.000684429
0.499913,0.000676512
0.499998,0.000662825
0.500085,0.00064374
0.500171,0.000620548
0.500281,0.000586963
0.500576,0.000490071
0.500715,0.000446792
0.500819,0.000416767
0.500923,0.000389122
0.501027,0.000363924
0.501131,0.000341122
0.501235,0.000320599
0.501339,0.000302202
0.501443,0.000285765
0.501548,0.000271116
0.501652,0.000258087
0.501756,0.000246518
0.50186,0.000236263
0.501964,0.000227193
0.502068,0.000219198
0.502172,0.000212186
0.502311,0.000204244
0.50245,0.000197774
0.502588,0.000192675
0.502727,0.000188899
0.502866,0.000186446
0.502982,0.000185462
0.503028,0.000185339
0.503132,0.000185736
0.503236,0.000187122
0.503305,0.000188654
0.503421,0.000192464
0.503508,0.000196614
0.503588,0.000201655
0.503665,0.000207782
0.503742,0.000215422
0.503796,0.000222018
0.50385,0.000229737
0.503905,0.000238757
0.503959,0.000249382
0.504,0.000258636
0.504041,0.000269149
0.504082,0.000281146
0.504122,0.000294815
0.504163,0.000310421
0.504204,0.000328357
0.504245,0.00034899
0.504272,0.000364463
0.504299,0.000381483
0.504326,0.000400213
0.504354,0.000420825
0.504381,0.000443501
0.504406,0.000466797
0.50443,0.000490449
0.504466,0.000529612
0.504501,0.000573411
0.504537,0.000621874
0.504573,0.000674663
0.504622,0.000752165
0.504683,0.000851132
0.50472,0.000905016
0.504745,0.000935884
0.50477,0.000961019
0.504789,0.000975671
0.504809,0.000985998
0.50483,0.000990484
0.504836,0.000990646
0.504854,0.000987889
0.504872,0.000980602
0.504896,0.000964234
0.50492,0.000941051
0.504944,0.000911653
0.504968,0.000877204
0.505005,0.000820056
0.505079,0.000700648
0.505116,0.000644157
0.505152,0.000593108
0.505188,0.000547259
0.505224,0.000506093
0.505248,0.000481171
0.505283,0.000447343
0.505319,0.000417441
0.505346,0.000397036
0.505373,0.000378492
0.505401,0.000361636
0.505428,0.000346305
0.505469,0.000325849
0.505509,0.00030805
0.50555,0.000292521
0.505591,0.000278939
0.505632,0.000267026
0.505673,0.00025655
0.5057,0.000250266
0.505754,0.000239198
0.505809,0.000229786
0.505863,0.000221714
0.505917,0.000214812
0.505972,0.000208904
0.506053,0.000201595
0.506135,0.000195817
0.506223,0.000191019
0.506322,0.000186942
0.506421,0.000184168
0.506514,0.000182468
0.506633,0.000181424
0.506693,0.000181339
0.506795,0.000181822
0.506948,0.000183932
0.507101,0.00018767
0.507203,0.000191096
0.507305,0.000195315
0.507407,0.000200405
0.507509,0.000206457
0.50761,0.00021361
0.507712,0.000222027
0.507812,0.000231699
0.507912,0.000243065
0.507994,0.000253929
0.508075,0.00026641
0.508154,0.000280147
0.508227,0.000294801
0.5083,0.000311654
0.508372,0.000331134
0.508421,0.000345852
0.508469,0.000362189
0.508518,0.000380389
0.508566,0.000400744
0.508615,0.000423605
0.508663,0.000449398
0.5087,0.000470972
0.508739,0.000496709
0.50878,0.000526486
0.50882,0.000560023
0.508861,0.00059793
0.508888,0.000626007
0.508915,0.000656626
0.508953,0.000704014
0.508977,0.000737744
0.509002,0.00077451
0.509026,0.000814581
0.50905,0.000858358
0.509074,0.0009064
0.509099,0.000959274
0.509123,0.00101758
0.509142,0.00106864
0.509162,0.00112408
0.509181,0.00118441
0.509201,0.00125018
0.50922,0.00132206
0.509239,0.00140077
0.509259,0.00148717
0.509278,0.00158222
0.509294,0.00166525
0.509309,0.00175518
0.509325,0.00185274
0.50934,0.00195873
0.509356,0.00207408
0.509371,0.0021998
0.509387,0.00233703
0.509402,0.00248701
0.50942,0.00267278
0.509437,0.00287869
0.509455,0.00310722
0.509472,0.00336102
0.50949,0.003643
0.509507,0.00395608
0.509524,0.00430324
0.509542,0.0046871
0.509559,0.00510981
0.509577,0.00557225
0.509595,0.0060809
0.509613,0.00664138
0.509643,0.00763659
0.509673,0.00864167
0.50969,0.00916213
0.509704,0.00955486
0.509718,0.00989098
0.509732,0.0101552
0.509747,0.0103345
0.509756,0.010402
0.509766,0.0104258
0.509779,0.0103812
0.509792,0.0102586
0.509804,0.0100634
0.509817,0.00980362
0.50983,0.00948936
0.509849,0.00894056
0.509874,0.00813977
0.509914,0.00679024
0.509932,0.00624412
0.509949,0.00573193
0.509967,0.00525799
0.509984,0.00482383
0.510002,0.00442888
0.510019,0.00407136
0.510036,0.00374867
0.510054,0.00345798
0.510066,0.00327026
0.510079,0.00309607
0.510091,0.00293441
0.510109,0.00271338
0.510128,0.0025155
0.510146,0.00233803
0.510161,0.00221153
0.510178,0.00207829
0.510194,0.00195679
0.510211,0.0018458
0.510228,0.00174426
0.510244,0.00165124
0.510261,0.00156587
0.510278,0.00148739
0.510297,0.0014045
0.510319,0.0013194
0.510341,0.0012426
0.510362,0.00117315
0.510384,0.00111019
0.510406,0.00105291
0.510428,0.00100066
0.51045,0.000952879
0.510474,0.00090473
0.5105,0.000856975
0.510527,0.000813815
0.510553,0.000774704
0.51058,0.000739171
0.510606,0.000706812
0.510646,0.000663474
0.510685,0.000625508
0.510725,0.000592109
0.510765,0.000562612
0.510804,0.00053647
0.510844,0.00051323
0.510883,0.000492539
0.510928,0.00047197
0.510973,0.000453706
0.511032,0.000432493
0.511092,0.000414385
0.511148,0.000399692
0.511201,0.000387692
0.51128,0.000372513
0.511359,0.000360178
0.511438,0.000350199
0.511518,0.000342199
0.511597,0.000335878
0.511703,0.00032981
0.511808,0.000325681
0.511914,0.000323337
0.51202,0.000322423
0.512152,0.000323321
0.512284,0.000325874
0.512443,0.000330954
0.512601,0.000337834
0.512813,0.00034944
0.51305,0.000365135
0.513394,0.000391062
0.513817,0.000424248
0.514028,0.000439422
0.51424,0.000452346
0.51444,0.000461678
0.514607,0.000466629
0.514742,0.000468687
0.514821,0.000469062
0.515019,0.00046681
0.515191,0.000461619
0.51535,0.000454211
0.515508,0.000444663
0.515746,0.000426926
0.516004,0.000404397
0.516724,0.000336481
0.516935,0.000317487
0.517147,0.000299576
0.517358,0.000282906
0.517569,0.00026755
0.517781,0.000253519
0.517992,0.000240781
0.518204,0.000229277
0.518415,0.000218935
0.518626,0.000209676
0.518838,0.00020142
0.519049,0.000194089
0.519261,0.000187611
0.519472,0.000181919
0.519684,0.000176955
0.519895,0.000172668
0.520106,0.000169011
0.520318,0.000165948
0.520635,0.000162439
0.520952,0.000160045
0.521269,0.000158875
0.521428,0.000158649
0.521705,0.00015908
0.522009,0.000160501
0.52222,0.00016219
0.522432,0.000164471
0.522643,0.000167388
0.522855,0.000170996
0.523066,0.000175362
0.523326,0.000181895
0.523551,0.000188756
0.523776,0.000196882
0.524001,0.000206513
0.52417,0.000214883
0.524338,0.000224339
0.524507,0.000235101
0.524676,0.000247282
0.524845,0.000261185
0.525014,0.00027697
0.525126,0.000288735
0.525239,0.000301598
0.525351,0.000315674
0.525464,0.000331089
0.525576,0.000347982
0.525689,0.000366504
0.525801,0.000386817
0.525914,0.000409093
0.526026,0.000433451
0.526139,0.000460121
0.526251,0.000489323
0.526364,0.000521145
0.526476,0.000555682
0.526589,0.000592961
0.526701,0.000632899
0.52687,0.000697262
0.52725,0.000852043
0.527405,0.000912372
0.527517,0.000952424
0.52763,0.000988039
0.527742,0.00101855
0.527855,0.00104392
0.528023,0.00107386
0.528305,0.00111763
0.528417,0.00114154
0.528505,0.00116472
0.5286,0.00119828
0.528663,0.0012263
0.528727,0.00125961
0.528783,0.00129443
0.528839,0.00133492
0.528895,0.00138163
0.528952,0.00143524
0.529008,0.00149647
0.529064,0.00156601
0.529121,0.00164454
0.529177,0.0017325
0.529235,0.00183341
0.529293,0.00194548
0.52935,0.00206829
0.529408,0.00220068
0.529495,0.00241248
0.52961,0.00270286
0.529666,0.00283553
0.52972,0.00295099
0.529774,0.00304763
0.529814,0.0031028
0.529855,0.00314083
0.529899,0.00316109
0.529914,0.00316261
0.529949,0.00315555
0.529983,0.00313392
0.53003,0.00308362
0.530076,0.00301063
0.530117,0.00292934
0.53017,0.00280601
0.530241,0.00261974
0.530411,0.00214722
0.530492,0.00193291
0.530546,0.0017999
0.5306,0.00167583
0.530654,0.00156097
0.530708,0.00145523
0.530763,0.00135828
0.530817,0.00126962
0.530871,0.00118868
0.530925,0.00111486
0.530979,0.00104754
0.531034,0.000986152
0.531088,0.000930131
0.531142,0.000878859
0.531196,0.000832103
0.53125,0.000789439
0.531304,0.000750247
0.531359,0.000714293
0.53144,0.000665775
0.531521,0.000622954
0.531603,0.000585065
0.531684,0.000551458
0.531765,0.00052159
0.531846,0.000494998
0.531928,0.000471296
0.532009,0.000450155
0.53209,0.0004313
0.532171,0.000414496
0.53228,0.00039495
0.532388,0.000378525
0.532442,0.000371141
0.532551,0.000358332
0.532642,0.000349344
0.532734,0.00034211
0.53283,0.000335989
0.532937,0.000331146
0.533043,0.000328464
0.533121,0.000327797
0.533227,0.0003291
0.533333,0.00033283
0.533438,0.00033928
0.533516,0.000346252
0.533604,0.000356647
0.533667,0.000365829
0.533729,0.000376792
0.533791,0.000389802
0.533843,0.000402414
0.533895,0.00041687
0.533947,0.00043338
0.533998,0.000452454
0.534054,0.000476337
0.534096,0.000496784
0.534138,0.000519827
0.53418,0.000545853
0.534222,0.00057531
0.53426,0.000604947
0.534297,0.000638168
0.534335,0.000675494
0.534372,0.000717766
0.53441,0.000765612
0.534445,0.000816155
0.534478,0.000871359
0.534512,0.000933857
0.534534,0.000980147
0.534557,0.00103068
0.534579,0.00108596
0.534602,0.00114655
0.534622,0.00120615
0.534642,0.00127111
0.534662,0.00134205
0.534683,0.00141965
0.534703,0.00150472
0.534723,0.00159813
0.534743,0.00170093
0.534763,0.00181426
0.534779,0.00191053
0.534795,0.00201465
0.534811,0.00212738
0.534826,0.00224956
0.534842,0.00238209
0.534858,0.00252593
0.534873,0.00268217
0.534889,0.00285189
0.534909,0.00309186
0.53493,0.00335864
0.53495,0.00365476
0.53497,0.00398246
0.53499,0.00434344
0.53501,0.00473836
0.535031,0.0051662
0.535051,0.00562349
0.535091,0.00659521
0.535119,0.00726751
0.535141,0.00775104
0.535156,0.00803642
0.53517,0.00828055
0.535185,0.00847386
0.5352,0.00860826
0.535214,0.00867799
0.535221,0.00868755
0.535236,0.0086556
0.535251,0.00855703
0.535265,0.0083961
0.53528,0.00817963
0.535296,0.00788331
0.535312,0.00754224
0.535337,0.00697627
0.535385,0.00579221
0.53541,0.00523044
0.53543,0.00479661
0.53545,0.00439538
0.535471,0.00402804
0.535491,0.00369417
0.535511,0.0033922
0.535531,0.00311995
0.535551,0.00287492
0.535572,0.00265458
0.535592,0.00245639
0.535612,0.00227804
0.535633,0.0021089
0.535649,0.0019955
0.535665,0.00189072
0.53568,0.00179379
0.535704,0.00166161
0.535728,0.00154349
0.535751,0.00143765
0.535771,0.00135552
0.535792,0.00128044
0.535812,0.00121166
0.535832,0.00114853
0.535852,0.00109048
0.535872,0.00103699
0.535903,0.00096436
0.535926,0.000913438
0.535953,0.000860472
0.53598,0.000812444
0.536007,0.000768781
0.536034,0.000729016
0.536061,0.000692732
0.536088,0.000659458
0.536128,0.000614381
0.536166,0.000576689
0.536204,0.000543067
0.536243,0.000512816
0.536281,0.000485542
0.536319,0.000460907
0.536359,0.000437483
0.5364,0.000415808
0.536441,0.000396203
0.536496,0.000372737
0.53655,0.000351954
0.536606,0.000333028
0.536663,0.000316174
0.536719,0.0003011
0.536775,0.000287566
0.536831,0.000275369
0.536915,0.000259218
0.536999,0.000245235
0.537083,0.000233055
0.537168,0.000222474
0.537257,0.00021249
0.537358,0.000202714
0.537459,0.000194234
0.53756,0.000186848
0.537695,0.000178435
0.537824,0.000171656
0.537948,0.000166145
0.538087,0.00016093
0.538241,0.000156257
0.538379,0.000152822
0.538559,0.000149273
0.538758,0.000146619
0.538961,0.000145101
0.539122,0.000144714
0.53933,0.000145348
0.539504,0.000146872
0.53966,0.000149143
0.539817,0.000152344
0.539974,0.000156683
0.540079,0.000160298
0.540183,0.000164599
0.540288,0.000169702
0.540392,0.000175751
0.540497,0.000182839
0.540575,0.000189105
0.540654,0.000196278
0.540732,0.000204522
0.54081,0.000214044
0.540887,0.000224944
0.540962,0.00023716
0.541012,0.000246351
0.541061,0.000256652
0.541116,0.000269494
0.541171,0.000284117
0.541226,0.000300778
0.541267,0.000314927
0.541307,0.000330198
0.541346,0.000346955
0.541385,0.000365674
0.541424,0.000386654
0.541464,0.000410405
0.541503,0.000437403
0.541529,0.000457477
0.541555,0.000479448
0.541581,0.000503555
0.541607,0.000530072
0.541633,0.000559317
0.54166,0.000591652
0.541686,0.000627496
0.541709,0.000663151
0.54173,0.000697877
0.541751,0.000735779
0.541772,0.000777201
0.541793,0.000822513
0.541814,0.000872114
0.541835,0.000926439
0.541856,0.000985972
0.541874,0.00104271
0.541897,0.00112251
0.541921,0.0012105
0.541944,0.00130707
0.541968,0.00141237
0.541991,0.00152605
0.542024,0.00169598
0.542089,0.00205275
0.542114,0.00217717
0.542134,0.00226631
0.542151,0.00233321
0.542168,0.00238675
0.542185,0.00242471
0.542203,0.00244551
0.542214,0.00244943
0.542228,0.0024438
0.542241,0.00242738
0.542255,0.00240075
0.542274,0.00234694
0.542291,0.00228556
0.542314,0.00218869
0.542349,0.00202355
0.542406,0.00173819
0.542428,0.00163122
0.542451,0.0015315
0.542475,0.00143744
0.542498,0.00135242
0.542522,0.00127638
0.542545,0.00120897
0.542569,0.00114967
0.542593,0.00109789
0.542616,0.00105303
0.542639,0.00101451
0.542664,0.000980092
0.542689,0.000951538
0.542714,0.000928327
0.542739,0.000910017
0.542764,0.000896232
0.542788,0.000886661
0.542813,0.000881069
0.542838,0.000879273
0.542866,0.000881562
0.542894,0.000888263
0.542922,0.000899321
0.54295,0.000914721
0.542978,0.000934541
0.543006,0.000958899
0.543034,0.000987965
0.543062,0.00102197
0.54309,0.00106079
0.543118,0.00110509
0.543145,0.0011553
0.543173,0.00121189
0.543201,0.00127543
0.543228,0.00134652
0.543256,0.00142585
0.543284,0.00151415
0.543315,0.00162518
0.543346,0.00174963
0.543377,0.00188855
0.543408,0.0020428
0.54344,0.00221286
0.543472,0.00240394
0.543504,0.00261323
0.543547,0.00291142
0.543601,0.00329516
0.543642,0.00356604
0.54367,0.00373277
0.543698,0.0038711
0.543717,0.00394299
0.543736,0.00399599
0.543754,0.00402847
0.543773,0.00403929
0.543791,0.00402898
0.543809,0.00399874
0.543827,0.00394948
0.543851,0.00385335
0.543872,0.00375339
0.543898,0.00359608
0.543925,0.00341892
0.543979,0.00303531
0.544033,0.00265008
0.54407,0.00239863
0.544101,0.0022035
0.544132,0.00202369
0.544163,0.00185942
0.544195,0.0017103
0.544226,0.00157549
