energy,sigma
0.39184,0.00923233
0.391845,0.0101674
0.391858,0.0125927
0.391863,0.0135206
0.391868,0.0143705
0.391872,0.0149797
0.391876,0.0154914
0.39188,0.0158884
0.391884,0.0161562
0.391888,0.0162851
0.39189,0.0162964
0.391893,0.0162492
0.391897,0.0161074
0.391901,0.0158312
0.391904,0.0155107
0.391907,0.0151178
0.391912,0.0144116
0.391917,0.0135943
0.391924,0.0123924
0.391937,0.00989913
0.391942,0.00897692
0.391947,0.00811042
0.391951,0.00750361
0.391954,0.00693649
0.391958,0.00641029
0.391962,0.00592468
0.391966,0.00547878
0.391969,0.00515801
0.391972,0.00485921
0.391975,0.0045811
0.391978,0.00432261
0.391981,0.00408234
0.391983,0.00385923
0.391986,0.00365198
0.391989,0.00345953
0.391993,0.00325609
0.391996,0.00306894
0.392,0.00289657
0.392003,0.0027377
0.392006,0.00259102
0.39201,0.00245551
0.392013,0.00233009
0.392016,0.00221391
0.392021,0.00208032
0.392025,0.00195842
0.392029,0.00184691
0.392033,0.00174473
0.392038,0.00165084
0.392042,0.00156443
0.392046,0.00148474
0.39205,0.00141111
0.392056,0.00132144
0.392061,0.00124029
0.392067,0.00116659
0.392073,0.00109948
0.392078,0.00103819
0.392084,0.00098208
0.39209,0.000930584
0.392095,0.000883222
0.392102,0.000827476
0.39211,0.00077712
0.392117,0.000731474
0.392124,0.000689977
0.392131,0.000652129
0.392139,0.000617525
0.392146,0.000585796
0.392153,0.000556641
0.392163,0.000521906
0.392172,0.000490604
0.392182,0.000462294
0.392191,0.000436612
0.392201,0.000413237
0.39221,0.000391907
0.39222,0.000372386
0.392229,0.000354478
0.392242,0.000332809
0.392255,0.000313357
0.392267,0.000295829
0.39228,0.000279985
0.392293,0.000265615
0.392305,0.000252539
0.392318,0.000240597
0.392331,0.000229659
0.392348,0.000215863
0.392366,0.000203564
0.392384,0.000192557
0.392401,0.000182669
0.392419,0.000173757
0.392437,0.000165697
0.392454,0.000158382
0.392472,0.000151722
0.392495,0.000144097
0.392517,0.000137276
0.392539,0.000131151
0.392562,0.000125634
0.392596,0.00011833
0.392629,0.000112002
0.392662,0.000106591
0.392694,0.000102024
0.392726,9.80E-05
0.392757,9.44E-05
0.392799,9.02E-05
0.392842,8.66E-05
0.392884,8.35E-05
0.392926,8.08E-05
0.392968,7.84E-05
0.393032,7.55E-05
0.393095,7.32E-05
0.393158,7.14E-05
0.393223,7.01E-05
0.393288,6.93E-05
0.393348,6.89E-05
0.393365,6.89E-05
0.393414,6.90E-05
0.393463,6.95E-05
0.393512,7.03E-05
0.39356,7.15E-05
0.393609,7.31E-05
0.393645,7.47E-05
0.393682,7.66E-05
0.393718,7.90E-05
0.393755,8.19E-05
0.393787,8.51E-05
0.39382,8.88E-05
0.393842,9.16E-05
0.393864,9.49E-05
0.393885,9.86E-05
0.393907,0.000102825
0.393929,0.000107634
0.393951,0.000113304
0.393973,0.000119865
0.393988,0.000124823
0.394003,0.000130324
0.394018,0.000136446
0.394033,0.000143285
0.394048,0.000150953
0.39406,0.0001578
0.394072,0.000165348
0.394084,0.000173693
0.394096,0.000182948
0.394107,0.000193247
0.394119,0.00020475
0.394131,0.000217658
0.394143,0.00023221
0.394151,0.000243161
0.394159,0.000255106
0.394168,0.000268172
0.394176,0.000282497
0.394184,0.000298253
0.394192,0.000315629
0.3942,0.000334859
0.394208,0.000356211
0.394215,0.000375042
0.394221,0.00039563
0.394228,0.000418206
0.394234,0.000443027
0.39424,0.000470411
0.394247,0.000500713
0.394253,0.000534372
0.39426,0.000571894
0.394264,0.000600798
0.394269,0.000632139
0.394273,0.000666214
0.394278,0.000703336
0.394283,0.000743902
0.394287,0.000788327
0.394292,0.000837133
0.394296,0.000890896
0.3943,0.00093928
0.394304,0.000991915
0.394307,0.00104933
0.394311,0.00111209
0.394315,0.00118091
0.394318,0.00125651
0.394322,0.00133982
0.394326,0.00143184
0.394329,0.00151075
0.394332,0.00159633
0.394335,0.00168936
0.394338,0.00179056
0.39434,0.00190089
0.394343,0.00202121
0.394346,0.00215264
0.394349,0.00229623
0.394352,0.00243517
0.394354,0.00258555
0.394357,0.00274837
0.39436,0.00292448
0.394362,0.00311499
0.394365,0.00332066
0.394367,0.00354248
0.39437,0.00378115
0.394373,0.00412147
0.394377,0.00449311
0.39438,0.00489674
0.394384,0.00533184
0.394387,0.00579717
0.394392,0.00648405
0.394397,0.00731433
0.394407,0.00894461
0.394412,0.00967998
0.394416,0.0102759
0.39442,0.0106738
0.394423,0.0110145
0.394426,0.011289
0.394429,0.0114898
0.394433,0.0116111
0.394436,0.0116496
0.394439,0.0116204
0.394441,0.0115349
0.394444,0.0113928
0.394447,0.0111923
0.394451,0.0108456
0.394454,0.0104193
0.394458,0.00992784
0.394462,0.00936192
0.394468,0.00845042
0.394477,0.0068999
0.394481,0.00630751
0.394485,0.00574531
0.394489,0.00521953
0.394493,0.00479189
0.394496,0.0043962
0.394499,0.00403237
0.394503,0.00369985
0.394506,0.00339724
0.394509,0.00319854
0.394511,0.00300167
0.394514,0.00281954
0.394516,0.00265118
0.394519,0.00249562
0.394521,0.00235194
0.394524,0.00221924
0.394527,0.00209665
0.39453,0.00196977
0.394533,0.00184123
0.394536,0.00172447
0.394539,0.00161826
0.394543,0.00152146
0.394546,0.00143306
0.394549,0.0013522
0.394552,0.00127808
0.394556,0.00120106
0.39456,0.00112291
0.394564,0.00105235
0.394568,0.00098846
0.394572,0.000930418
0.394577,0.000877542
0.394581,0.000829243
0.394585,0.000785009
0.39459,0.000739077
0.394595,0.000692473
0.3946,0.000650384
0.394605,0.000612243
0.394611,0.000577567
0.394616,0.000545947
0.394621,0.000517034
0.394626,0.000490528
0.394632,0.000463479
0.394639,0.000436355
0.394645,0.000411747
0.394652,0.000389351
0.394658,0.000368909
0.394665,0.0003502
0.394671,0.000333033
0.394681,0.000309821
0.394689,0.000292501
0.394697,0.000276783
0.394705,0.000262473
0.394713,0.00024941
0.394721,0.000237451
0.394733,0.000221324
0.394746,0.000207071
0.394758,0.000194204
0.39477,0.000182734
0.394783,0.000172461
0.394795,0.000163224
0.394807,0.000154888
0.39482,0.000147342
0.394832,0.000140489
0.394844,0.000134247
0.39486,0.000127129
0.394875,0.000120751
0.394891,0.000115011
0.394907,0.000109827
0.394922,0.000105128
0.394946,9.89E-05
0.394969,9.34E-05
0.394991,8.88E-05
0.395013,8.47E-05
0.395036,8.11E-05
0.395058,7.78E-05
0.395091,7.35E-05
0.395125,6.98E-05
0.395159,6.65E-05
0.395196,6.34E-05
0.395232,6.07E-05
0.395268,5.84E-05
0.395317,5.57E-05
0.395366,5.34E-05
0.395414,5.13E-05
0.395463,4.96E-05
0.395536,4.74E-05
0.395608,4.55E-05
0.395681,4.39E-05
0.39573,4.30E-05
0.395827,4.13E-05
0.395924,4.00E-05
0.396021,3.88E-05
0.396118,3.78E-05
0.396248,3.67E-05
0.396377,3.57E-05
0.396572,3.45E-05
0.396733,3.37E-05
0.397025,3.25E-05
0.397284,3.16E-05
0.397543,3.09E-05
0.397931,3.00E-05
0.398255,2.95E-05
0.398615,2.90E-05
0.399102,2.85E-05
0.399583,2.82E-05
0.399957,2.80E-05
0.400599,2.80E-05
0.401026,2.81E-05
0.401454,2.83E-05
0.401882,2.86E-05
0.40231,2.90E-05
0.402737,2.95E-05
0.403165,3.01E-05
0.403593,3.08E-05
0.40402,3.17E-05
0.404448,3.28E-05
0.404876,3.41E-05
0.405304,3.55E-05
0.405731,3.72E-05
0.406052,3.87E-05
0.406373,4.04E-05
0.406694,4.23E-05
0.407014,4.45E-05
0.407228,4.61E-05
0.407442,4.78E-05
0.407656,4.98E-05
0.40787,5.20E-05
0.408084,5.43E-05
0.408298,5.70E-05
0.408511,6.00E-05
0.408725,6.34E-05
0.408939,6.72E-05
0.4091,7.05E-05
0.40926,7.41E-05
0.40942,7.83E-05
0.409581,8.29E-05
0.409688,8.64E-05
0.409795,9.03E-05
0.409902,9.47E-05
0.410039,0.000100991
0.410129,0.000105771
0.410219,0.000111145
0.410307,0.000117051
0.410393,0.000123682
0.410479,0.000131319
0.410543,0.000137817
0.410607,0.000145203
0.410671,0.000153653
0.410714,0.000160001
0.410757,0.00016703
0.4108,0.000174858
0.410843,0.000183632
0.410885,0.000193531
0.410928,0.000204765
0.41096,0.0002142
0.410992,0.000224728
0.411024,0.00023654
0.411056,0.000249837
0.411088,0.000264898
0.411121,0.000282075
0.411142,0.000294921
0.411163,0.000309059
0.411183,0.000323019
0.411202,0.000338316
0.411221,0.000355177
0.41124,0.000373836
0.41126,0.000394541
0.411279,0.0004176
0.411298,0.000443413
0.411317,0.000472442
0.411331,0.000495705
0.411345,0.000521152
0.411359,0.000549072
0.411373,0.00057981
0.411387,0.000613788
0.411401,0.000651487
0.411415,0.000693465
0.411428,0.00074037
0.411443,0.000795142
0.411453,0.000835588
0.411462,0.000879604
0.411472,0.00092761
0.411481,0.000980087
0.411491,0.00103758
0.411501,0.00110073
0.411509,0.0011622
0.41152,0.00125151
0.411528,0.00131718
0.411535,0.00138834
0.411543,0.0014656
0.41155,0.00154957
0.411558,0.001641
0.411565,0.00174065
0.411575,0.00188234
0.411581,0.00198622
0.411588,0.00209843
0.411594,0.00221973
0.411601,0.00235091
0.411607,0.00249282
0.411613,0.00264633
0.411622,0.0028706
0.41163,0.00310283
0.411638,0.00335782
0.411646,0.0036368
0.411654,0.00394025
0.411662,0.00427357
0.411671,0.00464235
0.411682,0.00516615
0.411704,0.00625565
0.411714,0.00669539
0.41172,0.00696247
0.411727,0.00719996
0.411733,0.00740062
0.41174,0.00755786
0.411746,0.00766626
0.411752,0.00772192
0.411756,0.00772928
0.411761,0.00771045
0.411766,0.00765293
0.41177,0.00759381
0.411777,0.00742882
0.411785,0.00720789
0.411792,0.00694018
0.411799,0.00663613
0.41181,0.00613498
0.411832,0.00505541
0.411843,0.00456448
0.411851,0.00421944
0.411859,0.0038996
0.411867,0.00360774
0.411875,0.00333927
0.411882,0.00309361
0.41189,0.00286957
0.411898,0.00266579
0.411905,0.00250802
0.411911,0.00236265
0.411918,0.00222868
0.411925,0.00210523
0.411931,0.00199137
0.411938,0.00188635
0.411945,0.00178936
0.411951,0.00169975
0.41196,0.00159426
0.411968,0.00149867
0.411977,0.00141186
0.411985,0.0013329
0.411994,0.00126092
0.412002,0.0011952
0.412011,0.00113506
0.412019,0.00107994
0.41203,0.00101863
0.41204,0.000963254
0.412051,0.000913099
0.412061,0.000867576
0.412072,0.000826156
0.412082,0.000788392
0.412098,0.000737722
0.412111,0.000698314
0.412124,0.000665335
0.412137,0.000635503
0.412154,0.000600001
0.412171,0.000568735
0.412188,0.000541097
0.412205,0.000516587
0.412222,0.000494782
0.41224,0.000475332
0.412262,0.000452551
0.412285,0.000432855
0.412308,0.000415788
0.412331,0.000400983
0.412353,0.000388081
0.412388,0.000371674
0.412422,0.000358262
0.412456,0.000347332
0.41249,0.000338467
0.412513,0.000333536
0.412558,0.000325665
0.412604,0.000320028
0.412661,0.000315589
0.412718,0.000313429
0.412756,0.000312962
0.412809,0.000313707
0.412888,0.000316987
0.412968,0.000322531
0.413059,0.000331197
0.41315,0.000341948
0.413241,0.000354511
0.413393,0.000378905
0.41353,0.000403782
0.413666,0.000430834
0.413848,0.000469875
0.41403,0.000511935
0.414152,0.000542452
0.414243,0.000567427
0.414334,0.00059559
0.414402,0.000619482
0.414471,0.000646785
0.414539,0.00067863
0.414584,0.000702874
0.41463,0.000730445
0.414676,0.000762019
0.414721,0.000798299
0.414767,0.000840237
0.414801,0.000876078
0.414835,0.000916285
0.414869,0.000961479
0.414902,0.00101009
0.414934,0.00106326
0.414966,0.00112257
0.414998,0.00118882
0.41503,0.00126269
0.415062,0.00134388
0.415093,0.00143172
0.415124,0.00152729
0.415155,0.00162981
0.415196,0.00177561
0.415275,0.00205909
0.415309,0.00217255
0.415332,0.00223846
0.415355,0.00229363
0.415378,0.00233566
0.415401,0.00236263
0.415424,0.0023734
0.415446,0.00236863
0.415467,0.00234981
0.415488,0.00231763
0.41551,0.00227344
0.415542,0.0021885
0.415574,0.00208716
0.415618,0.00193172
0.415687,0.00168636
0.415722,0.00157199
0.415756,0.00146643
0.415791,0.00137062
0.415825,0.00128473
0.41586,0.00120842
0.415894,0.00114117
0.415929,0.00108243
0.415964,0.00103115
0.415998,0.000986479
0.416033,0.000947924
0.416067,0.00091492
0.416102,0.000886956
0.416136,0.000863599
0.416171,0.0008445
0.416205,0.000829389
0.41624,0.000818076
0.416286,0.000808715
0.416321,0.000805973
0.416332,0.000805888
0.416367,0.000808205
0.416401,0.00081459
0.416436,0.000825419
0.41647,0.000841137
0.416505,0.000862552
0.416537,0.000888723
0.416568,0.000920664
0.416588,0.000946327
0.416609,0.000976095
0.41663,0.00101064
0.41665,0.00105082
0.416671,0.00109773
0.416688,0.00114367
0.416702,0.00118621
0.416717,0.00123381
0.416731,0.00128719
0.416745,0.0013473
0.416759,0.00141524
0.416774,0.00149229
0.416788,0.00157992
0.4168,0.00166521
0.416811,0.00174477
0.416821,0.00183259
0.416831,0.0019297
0.416841,0.00203723
0.416852,0.00215646
0.416862,0.00228877
0.416872,0.00243567
0.416882,0.00257981
0.41689,0.00271736
0.416898,0.00286635
0.416906,0.00302751
0.416914,0.00320147
0.416922,0.00338871
0.416934,0.00369486
0.416946,0.00403477
0.416958,0.00441035
0.416991,0.00547292
0.417004,0.00584453
0.417013,0.00609402
0.417021,0.00627245
0.417029,0.0064147
0.417037,0.00651522
0.417045,0.00656983
0.417051,0.0065795
0.417057,0.00656139
0.417064,0.00651045
0.417068,0.00645896
0.417077,0.00631692
0.417086,0.00612882
0.417094,0.00592961
0.417102,0.00570724
0.417117,0.00521898
0.417141,0.0044619
0.417152,0.00410212
0.417164,0.00376551
0.417176,0.00345702
0.417188,0.00317787
0.417196,0.00300782
0.417204,0.00285006
0.417212,0.00270402
0.417221,0.00253683
0.417231,0.00238544
0.417241,0.00224839
0.417251,0.0021243
0.417261,0.00201185
0.417271,0.00190987
0.41728,0.00181725
0.417294,0.00170534
0.417304,0.00162751
0.417318,0.00153462
0.417332,0.00145257
0.417345,0.00137981
0.417359,0.001315
0.417373,0.00125705
0.417387,0.00120505
0.417406,0.00114115
0.417422,0.0010937
0.417444,0.00103833
0.417466,0.000990473
0.417487,0.000948825
0.417509,0.000912349
0.417531,0.000880243
0.417563,0.000838735
0.417596,0.000803435
0.417628,0.000773087
0.417661,0.000746737
0.417704,0.00071647
0.417747,0.000690491
0.417798,0.00066406
0.41785,0.000640915
0.417926,0.00061099
0.418015,0.000580637
0.418078,0.000561162
0.418204,0.000525373
0.41833,0.000492403
0.418456,0.000461502
0.418598,0.000428861
0.418739,0.000398247
0.418866,0.000372832
0.418992,0.000349145
0.419118,0.000327179
0.419244,0.000306913
0.41937,0.000288302
0.419496,0.000271279
0.419622,0.000255761
0.419748,0.000241661
0.419874,0.000228885
0.42,0.000217344
0.420126,0.00020695
0.420252,0.000197624
0.420378,0.000189293
0.420504,0.000181893
0.42063,0.00017537
0.420756,0.000169679
0.420882,0.000164784
0.421008,0.000160661
0.421134,0.000157298
0.42126,0.000154695
0.421386,0.000152867
0.421559,0.000151643
0.421606,0.000151623
0.421748,0.000152322
0.42189,0.000154237
0.421984,0.000156348
0.422079,0.000159232
0.422173,0.000162985
0.422268,0.000167734
0.422362,0.00017367
0.422433,0.000179031
0.422504,0.000185307
0.422575,0.000192652
0.422646,0.000201257
0.422717,0.000211365
0.422764,0.000219081
0.422811,0.000227702
0.422859,0.000237271
0.422906,0.000248114
0.422953,0.000260361
0.423,0.000274227
0.423048,0.000290059
0.423095,0.000308074
0.42313,0.000323303
0.423166,0.000340301
0.423201,0.00035931
0.423235,0.000379721
0.423268,0.00040207
0.423302,0.000427166
0.423335,0.000455537
0.423368,0.000487735
0.423391,0.000511665
0.423411,0.000536176
0.423432,0.000562905
0.423453,0.000592111
0.423474,0.000624105
0.423495,0.000659292
0.423515,0.000698121
0.423536,0.00074109
0.423557,0.000788774
0.423579,0.000845507
0.423601,0.000909359
0.423616,0.000956461
0.423631,0.00100767
0.423646,0.00106344
0.42366,0.00112431
0.423675,0.00119087
0.423688,0.00125538
0.423701,0.00132545
0.423715,0.00140169
0.423728,0.00148479
0.423741,0.00157549
0.423754,0.00167461
0.423767,0.00178309
0.42378,0.00190193
0.423795,0.00204941
0.42381,0.00221309
0.423825,0.00239479
0.423839,0.00259632
0.423854,0.00281949
0.423869,0.00306584
0.423884,0.00333646
0.423899,0.00363161
0.423913,0.00395038
0.423933,0.00440692
0.423976,0.00545996
0.423989,0.00575037
0.424002,0.00601247
0.424015,0.00623433
0.424024,0.00636745
0.424034,0.00646737
0.424044,0.00653048
0.424053,0.00655566
0.424063,0.00654045
0.424073,0.00648121
0.424084,0.00638036
0.424094,0.00624184
0.424104,0.00607071
0.42412,0.00576585
0.424135,0.00542166
0.424179,0.00437301
0.424194,0.00404281
0.424209,0.0037335
0.424225,0.0034177
0.424237,0.00321484
0.424248,0.00302685
0.42426,0.00285334
0.424271,0.00269361
0.424283,0.00254695
0.424294,0.00241249
0.424306,0.00228941
0.42432,0.00214647
0.424335,0.00201921
0.42435,0.00190602
0.424365,0.00180546
0.42438,0.00171622
0.424394,0.00163714
0.424409,0.00156721
0.424424,0.00150556
0.42444,0.00144622
0.424457,0.00139507
0.424473,0.00135125
0.424489,0.0013141
0.424505,0.00128313
0.424522,0.00125792
0.424538,0.00123809
0.42456,0.00121909
0.424578,0.00121021
0.424603,0.00120684
0.424625,0.00121223
0.424648,0.00122578
0.42467,0.00124734
0.424693,0.00127693
0.424716,0.00131473
0.424738,0.00136087
0.424761,0.00141563
0.424783,0.00147941
0.424806,0.00155238
0.424829,0.00163451
0.424851,0.00172556
0.424874,0.00182498
0.424904,0.00196863
0.424965,0.00227818
0.424996,0.00242498
0.425016,0.00251209
0.425036,0.00258585
0.425057,0.00264224
0.425074,0.00267455
0.42509,0.00268848
0.425097,0.00269057
0.425113,0.00268386
0.42513,0.00266195
0.425146,0.00262542
0.425162,0.00257537
0.425184,0.00249031
0.425205,0.00239289
0.425236,0.00222707
0.425309,0.0018146
0.42534,0.00164792
0.425368,0.00150687
0.425396,0.0013839
0.425423,0.00127233
0.42545,0.00117177
0.425477,0.00108156
0.425495,0.00102676
0.425516,0.000967825
0.425537,0.000913864
0.425558,0.000864466
0.42558,0.000819242
0.425601,0.00077782
0.425622,0.000739866
0.425643,0.000705065
0.425664,0.000673134
0.425688,0.000639824
0.425712,0.000609583
0.425736,0.000582103
0.42576,0.000557113
0.425797,0.000523776
0.425833,0.000494811
0.425869,0.000469638
0.425905,0.000447779
0.425941,0.000428834
0.425978,0.000412476
0.426014,0.000398432
0.42605,0.00038648
0.426091,0.000375319
0.426131,0.000366459
0.426172,0.000359601
0.426213,0.000354629
0.426253,0.000351483
0.426303,0.0003501
0.426352,0.000351527
0.4264,0.000355452
0.426436,0.000360267
0.426472,0.000366777
0.426507,0.000374895
0.426541,0.000384339
0.426574,0.000395577
0.426607,0.000408805
0.426641,0.000424236
0.426674,0.000442259
0.426708,0.000463675
0.426742,0.000488669
0.426776,0.00051778
0.426799,0.000539727
0.426821,0.000564014
0.426844,0.000591028
0.426865,0.000618689
0.426884,0.000646597
0.426903,0.00067725
0.426922,0.000710983
0.426941,0.000748186
0.42696,0.000789315
0.426979,0.000834898
0.426998,0.00088556
0.427015,0.000934583
0.427029,0.000980518
0.427044,0.00103057
0.427058,0.00108518
0.427072,0.00114492
0.427087,0.00121043
0.427101,0.00128247
0.427115,0.00136188
0.427128,0.00143787
0.427143,0.00154555
0.427154,0.00162483
0.427165,0.00171088
0.427175,0.0018045
0.427186,0.00190652
0.427197,0.00201796
0.427207,0.00213993
0.42722,0.00230674
0.427229,0.00242943
0.427238,0.00256253
0.427246,0.00270722
0.427255,0.00286487
0.427264,0.00303701
0.427272,0.0032254
0.42728,0.00340866
0.42729,0.00367499
0.427297,0.00387028
0.427304,0.00408145
0.427311,0.00431025
0.427318,0.00455853
0.427325,0.00482848
0.427331,0.00512248
0.427337,0.00540633
0.427343,0.00571352
